time,m1_pos_actual,m1_vel_actual,m1_torque,m2_pos_actual,m2_vel_actual,m2_torque,m3_pos_actual,m3_vel_actual,m3_torque,m4_pos_actual,m4_vel_actual,m4_torque,m5_pos_actual,m5_vel_actual,m5_torque,m6_pos_actual,m6_vel_actual,m6_torque,m1_acc_actual,m2_acc_actual,m3_acc_actual,m4_acc_actual,m5_acc_actual,m6_acc_actual,source
0.012,0.0123979552910657,-0.006105006105006,9.81684981684984,-0.4527096360723277,-0.0048840048840048,0.3809523809523796,0.0822585488670171,-0.0048840048840048,1.0842490842490804,-2.1429388876173032,-0.0024420024420024,-0.3076923076923066,0.396162355992983,0.0024420024420024,-0.8547008547008552,1.6416800183108258,0.0073260073260073,-0.0415140415140413,0.0,0.0,0.0,-1.2210012210012,1.2210012210012,3.66300366300365,dynamics_20250930_161953_static.csv
0.014,0.0123979552910657,-0.006105006105006,9.81684981684984,-0.4527096360723277,-0.0048840048840048,0.3809523809523796,0.0822585488670171,-0.0048840048840048,1.0842490842490804,-2.1429388876173032,-0.0024420024420024,-0.3076923076923066,0.396162355992983,0.0024420024420024,-0.8547008547008552,1.6416800183108258,0.0073260073260073,-0.0415140415140413,0.0,0.0,0.0,0.0,0.0,-3.66300366300365,dynamics_20250930_161953_static.csv
0.022,0.0123979552910657,-0.0305250305250304,9.230769230769257,-0.4527096360723277,-0.0048840048840048,0.146520146520146,0.0822585488670171,-0.0048840048840048,0.73260073260073,-2.1429388876173032,-0.0024420024420024,-0.3213675213675202,0.396162355992983,-0.0024420024420024,-0.8410256410256416,1.6416800183108258,-0.0073260073260073,-0.0415140415140413,3.052503052503049,0.0,0.0,1.2210012210012,1.2210012210012,0.0,dynamics_20250930_161953_static.csv
0.026,0.0123979552910657,-0.0183150183150182,9.71916971916974,-0.4527096360723277,-0.0048840048840048,0.146520146520146,0.0822585488670171,-0.0048840048840048,1.2014652014651972,-2.1429388876173032,0.0024420024420024,-0.3076923076923066,0.396162355992983,0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0463980463980462,0.0,0.0,0.0,-1.2210012210012,-1.2210012210012,0.0,dynamics_20250930_161953_static.csv
0.028,0.0123979552910657,-0.0183150183150182,9.71916971916974,-0.4527096360723277,-0.0048840048840048,0.146520146520146,0.0822585488670171,-0.0048840048840048,1.2600732600732556,-2.1429388876173032,-0.0024420024420024,-0.3213675213675202,0.3957808804455656,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0415140415140413,0.0,0.0,0.0,-1.2210012210012,-1.2210012210012,0.0,dynamics_20250930_161953_static.csv
0.038,0.0123979552910657,-0.006105006105006,9.230769230769257,-0.4527096360723277,-0.0048840048840048,0.2051282051282044,0.082642038605325,0.034188034188034,0.7912087912087884,-2.1429388876173032,-0.0024420024420024,-0.3076923076923066,0.396162355992983,0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0219780219780219,-0.0463980463980462,0.0,0.0,2.44200244200245,0.0,0.0,3.66300366300365,dynamics_20250930_161953_static.csv
0.042,0.0123979552910657,-0.006105006105006,9.230769230769257,-0.4527096360723277,-0.0048840048840048,0.0879120879120876,0.0837925078202488,0.0439560439560438,0.439560439560438,-2.1429388876173032,-0.0024420024420024,-0.3213675213675202,0.396162355992983,0.0024420024420024,-0.8410256410256416,1.6416800183108258,-0.0073260073260073,-0.0415140415140413,0.0,0.0,0.0,0.0,-1.2210012210012,0.0,dynamics_20250930_161953_static.csv
0.046,0.0123979552910657,-0.006105006105006,9.230769230769257,-0.4527096360723277,-0.0048840048840048,0.2637362637362628,0.0849429770351726,0.0439560439560438,0.4981684981684964,-2.1429388876173032,-0.0024420024420024,-0.3076923076923066,0.396162355992983,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0463980463980462,0.0,0.0,0.0,0.0,-1.2210012210012249,3.66300366300365,dynamics_20250930_161953_static.csv
0.062,0.0123979552910657,-0.0183150183150182,9.81684981684984,-0.4523261463340198,-0.0048840048840048,0.2051282051282044,0.0872439154650184,-0.0048840048840048,0.3809523809523796,-2.1429388876173032,-0.0024420024420024,-0.3213675213675202,0.396162355992983,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0415140415140413,3.05250305250305,0.0,0.0,0.0,0.0,0.0,dynamics_20250930_161953_static.csv
0.09,0.0123979552910657,-0.006105006105006,9.81684981684984,-0.4523261463340198,-0.0048840048840048,0.2051282051282044,0.0872439154650184,-0.0048840048840048,0.2051282051282044,-2.1429388876173032,0.0024420024420024,-0.3213675213675202,0.396162355992983,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0415140415140413,0.0,0.0,0.0,-2.442002442002425,1.2210012210012,0.0,dynamics_20250930_161953_static.csv
0.092,0.0123979552910657,-0.006105006105006,9.81684981684984,-0.4523261463340198,-0.0048840048840048,0.3223443223443212,0.0872439154650184,-0.0048840048840048,0.439560439560438,-2.1429388876173032,-0.0073260073260073,-0.3213675213675202,0.396162355992983,0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0415140415140413,0.0,0.0,0.0,-2.442002442002425,1.2210012210012,0.0,dynamics_20250930_161953_static.csv
0.096,0.0123979552910657,-0.006105006105006,9.81684981684984,-0.4523261463340198,-0.0048840048840048,0.0879120879120876,0.0872439154650184,-0.0048840048840048,0.439560439560438,-2.1429388876173032,-0.0024420024420024,-0.3213675213675202,0.396162355992983,-0.0073260073260073,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0415140415140413,0.0,0.0,0.0,1.2210012210012249,-2.442002442002425,0.0,dynamics_20250930_161953_static.csv
0.098,0.0123979552910657,-0.006105006105006,9.81684981684984,-0.4523261463340198,-0.0048840048840048,0.0879120879120876,0.0872439154650184,-0.0048840048840048,0.439560439560438,-2.1429388876173032,-0.0024420024420024,-0.3213675213675202,0.396162355992983,-0.0073260073260073,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0415140415140413,-3.05250305250305,0.0,0.0,0.0,0.0,0.0,dynamics_20250930_161953_static.csv
0.11,0.0123979552910657,-0.006105006105006,9.81684981684984,-0.4523261463340198,-0.0048840048840048,0.146520146520146,0.0872439154650184,-0.0048840048840048,0.3809523809523796,-2.142557412069886,-0.0024420024420024,-0.3213675213675202,0.396162355992983,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0463980463980462,3.052503052503,0.0,0.0,1.2210012210012,-1.2210012210012249,3.66300366300365,dynamics_20250930_161953_static.csv
0.112,0.0123979552910657,0.006105006105006,9.81684981684984,-0.4523261463340198,-0.0048840048840048,0.2051282051282044,0.0872439154650184,-0.0048840048840048,0.2637362637362628,-2.142557412069886,0.0024420024420024,-0.3213675213675202,0.396162355992983,-0.0073260073260073,-0.8410256410256416,1.6416800183108258,0.0073260073260073,-0.0463980463980462,3.052503052503,0.0,0.0,1.2210012210012,-1.2210012210012249,3.66300366300365,dynamics_20250930_161953_static.csv
0.118,0.0123979552910657,-0.006105006105006,9.71916971916974,-0.4523261463340198,0.0048840048840048,0.3223443223443212,0.0872439154650184,-0.0048840048840048,0.3809523809523796,-2.142557412069886,0.0024420024420024,-0.3213675213675202,0.396162355992983,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0415140415140413,-3.05250305250305,2.4420024420024498,0.0,1.2210012210012249,0.0,0.0,dynamics_20250930_161953_static.csv
0.12,0.0123979552910657,-0.0183150183150182,9.71916971916974,-0.4519426565957118,0.0146520146520146,0.2637362637362628,0.0872439154650184,-0.0048840048840048,0.2637362637362628,-2.142557412069886,0.0073260073260073,-0.3350427350427338,0.396162355992983,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0463980463980462,-3.05250305250305,2.4420024420024498,0.0,1.2210012210012249,0.0,0.0,dynamics_20250930_161953_static.csv
0.122,0.0123979552910657,-0.0183150183150182,9.81684981684984,-0.4519426565957118,0.0146520146520146,0.2637362637362628,0.0872439154650184,-0.0048840048840048,0.2637362637362628,-2.142557412069886,0.0073260073260073,-0.3350427350427338,0.396162355992983,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0463980463980462,-3.052503052503049,2.4420024420024244,0.0,-1.2210012210012249,0.0,0.0,dynamics_20250930_161953_static.csv
0.124,0.0123979552910657,-0.0305250305250304,9.133089133089156,-0.4515591668574039,0.0244200244200243,0.146520146520146,0.0872439154650184,-0.0048840048840048,0.2637362637362628,-2.1421759365224684,0.0024420024420024,-0.3350427350427338,0.396162355992983,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0463980463980462,-3.052503052503049,2.4420024420024244,0.0,-1.2210012210012249,0.0,0.0,dynamics_20250930_161953_static.csv
0.146,0.0123979552910657,-0.0183150183150182,8.840048840048865,-0.4450398413061727,-0.0146520146520146,-1.0842490842490804,0.0872439154650184,-0.0048840048840048,0.3223443223443212,-2.1414129854276336,-0.0024420024420024,-0.3760683760683747,0.396162355992983,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0219780219780219,-0.0463980463980462,0.0,2.4420024420024498,0.0,0.0,1.2210012210012,3.66300366300365,dynamics_20250930_161953_static.csv
0.154,0.0123979552910657,0.006105006105006,9.81684981684984,-0.4450398413061727,-0.0048840048840048,-1.025641025641022,0.0872439154650184,-0.0048840048840048,0.3223443223443212,-2.1414129854276336,-0.0073260073260073,-0.3623931623931611,0.396162355992983,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0463980463980462,-3.052503052503,0.0,0.0,1.2210012210012249,0.0,0.0,dynamics_20250930_161953_static.csv
0.156,0.0123979552910657,-0.006105006105006,9.81684981684984,-0.4450398413061727,-0.0048840048840048,-0.6739926739926716,0.0872439154650184,-0.0048840048840048,0.4981684981684964,-2.1414129854276336,-0.0024420024420024,-0.3623931623931611,0.396162355992983,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0415140415140413,-3.052503052503,0.0,0.0,1.2210012210012249,0.0,0.0,dynamics_20250930_161953_static.csv
0.158,0.0123979552910657,-0.006105006105006,9.81684981684984,-0.4450398413061727,-0.0048840048840048,-0.6739926739926716,0.0872439154650184,-0.0048840048840048,0.4981684981684964,-2.1414129854276336,-0.0024420024420024,-0.3623931623931611,0.396162355992983,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0415140415140413,0.0,0.0,0.0,0.0,0.0,0.0,dynamics_20250930_161953_static.csv
0.16,0.0123979552910657,-0.006105006105006,9.81684981684984,-0.4450398413061727,-0.0048840048840048,-0.2051282051282044,0.0872439154650184,-0.0048840048840048,0.3223443223443212,-2.1414129854276336,-0.0024420024420024,-0.3623931623931611,0.396162355992983,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0463980463980462,0.0,0.0,0.0,0.0,0.0,0.0,dynamics_20250930_161953_static.csv
0.162,0.0123979552910657,-0.006105006105006,8.840048840048865,-0.4450398413061727,-0.0048840048840048,-0.2051282051282044,0.0872439154650184,-0.0048840048840048,0.3223443223443212,-2.1414129854276336,-0.0024420024420024,-0.3623931623931611,0.396162355992983,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0073260073260073,-0.0463980463980462,3.052503052503,0.0,0.0,-1.2210012210012249,0.0,-3.66300366300365,dynamics_20250930_161953_static.csv
0.164,0.0123979552910657,0.006105006105006,8.840048840048865,-0.4450398413061727,-0.0048840048840048,-1.318681318681314,0.0872439154650184,-0.0048840048840048,0.3223443223443212,-2.1414129854276336,-0.0073260073260073,-0.3623931623931611,0.396162355992983,-0.0024420024420024,-0.8547008547008552,1.6416800183108258,-0.0219780219780219,-0.0415140415140413,3.052503052503,0.0,0.0,-1.2210012210012249,0.0,-3.66300366300365,dynamics_20250930_161953_static.csv
0.17,0.5548561837186252,-0.006105006105006,8.840048840048865,0.4415884336614031,-0.0048840048840048,-0.439560439560438,0.248309605554283,-0.0048840048840048,0.9084249084249052,-0.3259708552681779,-0.0073260073260073,-0.2256410256410248,0.4964904249637616,-0.0024420024420024,-0.8000000000000007,1.956397344930192,-0.0073260073260073,-0.0415140415140413,0.0,0.0,0.0,-1.2210012210012249,0.0,0.0,dynamics_20250930_162650_static.csv
